index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"24","31871133","24.基于深度学习的汉语AD患者口语产出病理特征智能标注与快速筛查关键技术研究","2022","面上项目","C0907","C0907","面上项目","朱祖德","60.0","2018","2022","江苏师范大学","深度学习； 语言特征标注； 交流困难； 言语障碍； 阿茨海默病"
"25","31871138","25.靶刺激出现前感觉系统内神经活动的变化对感觉通道主导方向的因果效应","2022","面上项目","C0907","C0907","面上项目","陈骐","60.0","2018","2022","华南师范大学","视觉系统； 多感觉竞争； 注意； 听觉系统； 跨通道感知觉"
"26","31871143","26.游戏化的工作记忆训练提升老年人脑功能和结构的认知神经机制研究","2022","面上项目","C0907","C0907","面上项目","李会杰","60.0","2018","2022","中国科学院心理研究所","纵向研究； 老年人； 视频游戏训练； 可塑性； 工作记忆"
"27","31871094","27.道德相关社会情绪的脑机制及其发展研究","2022","面上项目","C0907","C0907","面上项目","刘超","62.0","2018","2022","北京师范大学","社会情绪； 情绪加工； 道德； 情绪； 脑成像"
"28","31871103","28.自动化认知调节启动对社会传递性恐惧的干预及神经机制","2022","面上项目","C0907","C0907","面上项目","杨洁敏","62.0","2018","2022","四川师范大学","情绪加工； 情绪状态； 负性情绪； 情绪； 焦虑"
"29","31871134","29.死亡认知神经机理的多模态脑功能成像研究","2022","面上项目","C0907","C0907","面上项目","韩世辉","60.0","2018","2022","北京大学","态度； 社会认知； 功能磁共振； 死亡认知； 脑磁图"
"30","31871135","30.情绪对选择性注意的影响及其神经机制","2022","面上项目","C0907","C0907","面上项目","张喜淋","60.0","2018","2022","华南师范大学","视觉系统； 注意； 情绪； 心理物理； 脑成像"
"31","31871101","31.概率扭曲的动态神经编码机制","2022","面上项目","C0907","C0907","面上项目","张航","60.0","2018","2022","北京大学","计算建模； 知觉； 贝叶斯理论； 脑电图； 脑磁图"
"32","31871099","32.儿童视空间注意发育及其与中文阅读学习关系的神经机制研究","2022","面上项目","C0907","C0907","面上项目","宋艳","60.0","2018","2022","北京师范大学","脑电； 注意缺陷多动障碍儿童； 中文阅读； 选择性注意； 视觉搜索"
"33","31730039","1.基本情绪和视觉基本单元的相互作用及“大范围首先”的皮层下通路神经表达","2022","重点项目","C0907","C0907","重点项目","陈霖","315.0","2017","2022","中国科学院生物物理研究所","视觉认知基本单元； 大范围首先； 皮层下通路； 恐惧情绪； 脑成像"
"34","31730038","2.学习与记忆终生发展的机制与干预","2022","重点项目","C0907","C0907","重点项目","薛贵","274.0","2017","2022","北京师范大学","知识表征； 情景记忆； 陈述性记忆； 学习； 记忆"
"35","31900754","1.基于注意分配策略的后悔情绪脑调控研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","刘志远","25.0","2019","2022","陕西师范大学","后悔； 脑调控； 情绪调节； 情绪"
"36","31900755","2.认知资源瓶颈下的自上而下与自下而上注意控制整合的神经机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","吴琼","26.0","2019","2022","首都师范大学","目标导向的注意加工； 注意控制； 刺激驱动的注意加工"
"37","31900799","3.基于规则的知觉学习——神经机制及模型研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","谢鑫宇","25.0","2019","2022","华东师范大学","基于规则的学习； 特异性和迁移； 脑功能和脑结构测量； 知觉学习"
"38","31900752","4.注意缺陷多动障碍共患阅读障碍的认知加工速度及其动态脑机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","王久菊","19.0","2019","2022","北京大学","语言； 动态脑网络； 阅读障碍； 注意缺陷多动障碍； 加工速度"
"39","31900797","5.听觉序列预测编码：一项清醒狨猴功能磁共振成像研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","蒋雨薇","24.0","2019","2022","中国科学院脑科学与智能技术卓越创新中心","非人灵长类动物； 预测编码； 学习的神经机制； 脑功能和脑结构测量； 功能磁共振成像"
"40","31900803","6.认知控制调控语言理解的认知与神经基础","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","王祥鹏","25.0","2019","2022","江苏师范大学","认知控制； 语言理解； 无创脑刺激； Stroop效应； 左侧额下回"
"41","31900751","7.振动触觉工作记忆容量及其加工存储机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","王春地","25.0","2019","2022","北京航空航天大学","参数工作记忆； 记忆容量； 振动频率； 工作记忆； 振动触觉工作记忆"
"42","31900750","8.语音经验影响嗓音辨别的认知控制机制研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","胡学平","24.0","2019","2022","江苏师范大学","语言； 语音经验； 嗓音辨别； 双语者； 认知控制"
"43","31900757","9.社会规范与决策中内群体偏好的认知神经机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","封春亮","25.0","2019","2022","华南师范大学","博弈； 决策； 社会规范； 内群体偏好； 脑成像"
"44","31900759","10.汉字位置加工的词边界效应研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","顾俊娟","21.0","2019","2022","华北理工大学","汉字位置； 眼动； 词切分； 汉语； 词边界"
"45","31900762","11.语境阅读中的词汇学习及概念系统更新","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","丁金丰","24.0","2019","2022","中国科学院心理研究所","词汇学习； 概念系统； 篇章理解； 语义； EEG"
"46","31900758","12.眼球追随对早期视觉加工的强化效应：P通路机制和注意机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","陈静","25.0","2019","2022","上海体育学院","感知觉的神经机制； 眼动； 视知觉； 眼球追随； 稳态诱发电位"
"47","31900753","13.双语语言控制的神经机制：领域普遍性认知功能的作用","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","Lily Tao","25.0","2019","2022","华东师范大学","语言； 心理语言学； 双语者； 汉语"
"48","31900761","14.基于认知负荷取向的欺骗检测研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","梁静","19.0","2019","2022","鲁东大学","隐瞒信息测试； 个体诊断； 欺骗检测； 认知负荷； 情绪"
"49","31900796","15.出生后发育期社交认知记忆的形成机制研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","刘贤东","25.0","2019","2022","上海交通大学","海马； 发育关键期； Lnx1； 特征记忆； EphB"
"50","31900800","16.奖励调节认知灵活性和认知稳定性权衡的机制","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","乔垒","25.0","2019","2022","深圳大学","认知稳定性； 认知控制； 认知灵活性； 奖励； 脑功能和脑结构测量"
"51","31900756","17.空间场景审美具身效应的行为与脑功能成像研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","张维","24.0","2019","2022","华南师范大学","心理与脑机制； 认知美学； 具身经验； 空间场景； 审美"
"52","31900760","18.高社交焦虑者识别动态情绪面孔的神经机制研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","冉光明","21.0","2019","2022","西华师范大学","ERP和fMRI； 动态面孔； 表情识别； 焦虑； 注意偏向训练"
"53","31900802","19.基于“双脑”范式的老年人口语理解能力衰退神经基础研究","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","刘兰芳","25.0","2019","2022","北京师范大学","左侧颞中回； 功能磁共振； 语篇理解； 认知老化"
"54","31900798","20.感激和负债感影响受惠者回馈行为的认知神经基础：个体差异视角","2022","青年科学基金项目","C0907","C0907","青年科学基金项目","高晓雪","25.0","2019","2022","北京大学","感激； 社会认知； 脑功能和脑结构测量； 回馈行为； 负债感"
"55","31860278","1.任务切换的层级加工及其脑机制","2022","地区科学基金项目","C0907","C0907","地区科学基金项目","李富洪","42.0","2018","2022","江西师范大学","执行功能； 更新； 抑制控制； 转换"
"56","31860286","2.自我构念影响心理理论加工的ERP研究：基于中国-东盟国家的跨文化比较","2022","地区科学基金项目","C0907","C0907","地区科学基金项目","蒋钦","40.0","2018","2022","广西大学","自我构念； 心理理论； 文化； ERP； 社会认知"
"57","31860277","3.纳西东巴文象似性的认知加工机制研究","2022","地区科学基金项目","C0907","C0907","地区科学基金项目","和秀梅","37.0","2018","2022","大理大学","心理语言学； 语义"
