index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"12","31770309","12.植物激素独脚金内酯的受体识别和信号传导调控的分子机制","2019","面上项目","C0206","C0206","面上项目","娄智勇","25.0","2017","2019","清华大学","分子机制； 独角金内酯； 信号转导； 植物分枝； 受体"
"13","31430012","1.调控植物质膜H+-ATPase小分子化合物的鉴定和质膜H+-ATPase功能分析","2019","重点项目","C0206","C0206","重点项目","郭岩","327.0","2014","2019","中国农业大学","非生物胁迫； 质膜H+-ATPase； 小分子化合物"
"14","31600221","1.独脚金内酯信号通路D53-like SMXLs下游转录因子的鉴定与功能分析","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","王冰","22.0","2016","2019","中国科学院遗传与发育生物学研究所","独脚金内酯； 分枝； 转录因子； 信号转导； 株型"
"15","31600217","2.拟南芥RopGEF7的互作蛋白eIF4E1参与生长素介导的植物发育的分子机制","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","刘太波","20.0","2016","2019","华南农业大学","植物发育； eIF4E1； 生长素； RopGEF7"
"16","31500226","3.BR调节钙氢离子交换蛋白的功能研究","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","杨雪莲","21.0","2015","2019","福建农林大学","油菜素内脂； 钙氢离子交换蛋白； 磷酸化； 钙信号"
"17","31600218","4.拟南芥CKRW1调节内源生长素水平稳态平衡的分子机理研究","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","武磊","19.0","2016","2019","兰州大学","生长素； 泛素连接酶E3； 向地性"
"18","31600220","5.GA与BR共同调控拟南芥纤维素合成的分子机制研究","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","王昕","20.0","2016","2019","沈阳大学","GA； BZR1； BR； 纤维素合成； DELLA蛋白"
"19","31600219","6.拟南芥乙酰转移酶HLS1在BR与Auxin协同调控植物生长发育中的功能研究","2019","青年科学基金项目","C0206","C0206","青年科学基金项目","刘晓磊","21.0","2016","2019","中国科学院分子植物科学卓越创新中心","油菜素内脂； 基因表达调控； 信号转导； 暗形态建成； 生长发育"
"20","31670276","1.茉莉素信号调控植物复氧应答的功能及分子机理","2020","面上项目","C0206","C0206","面上项目","肖仕","62.0","2016","2020","中山大学","复氧反应； 抗氧化物合成； 低氧胁迫； 茉莉素； 信号转导"
"21","31670281","2.VQ蛋白与ABI5互作调控ABA信号转导及种子萌发的分子机制","2020","面上项目","C0206","C0206","面上项目","胡彦如","62.0","2016","2020","中国科学院西双版纳热带植物园","脱落酸； VQ蛋白； 蛋白互作； ABI5转录因子； 种子萌发"
"22","31670278","3.硫化氢信号通过S-巯基化修饰APX调节果实成熟衰老的机理研究","2020","面上项目","C0206","C0206","面上项目","张华","62.0","2016","2020","合肥工业大学","番茄； 硫化氢； S-巯基化修饰； 成熟与衰老； 活性氧"
"23","31670280","4.拟南芥ABI4转录调控维生素C的生物合成","2020","面上项目","C0206","C0206","面上项目","黄荣峰","63.0","2016","2020","中国农业科学院生物技术研究所","脱落酸； 维生素C生物合成； 转录调控； ABI4； 幼苗生长"
"24","31670277","5.水杨酸羟基化调控水杨酸动态平衡的分子机理研究","2020","面上项目","C0206","C0206","面上项目","张可伟","62.0","2016","2020","浙江师范大学","水杨酸； 激素动态平衡； 代谢； 调控机制； 水杨酸羟基化酶"
"25","31670274","6.MHZ3调控水稻乙烯信号转导的分子机制研究","2020","面上项目","C0206","C0206","面上项目","马彪","62.0","2016","2020","中国科学院遗传与发育生物学研究所","乙烯反应突变体； 乙烯； 水稻； 信号组分； 信号转导"
"26","31670275","7.生长素响应因子ARF7调控植物重力响应的分子机理","2020","面上项目","C0206","C0206","面上项目","丁兆军","62.0","2016","2020","山东大学","极性运输； 生长素； 信号转导； 重力反应"
"27","31670279","8.水稻分蘖基因OsIAA16介导独脚金内酯与生长素互作的机理研究","2020","面上项目","C0206","C0206","面上项目","李学勇","62.0","2016","2020","中国农业科学院作物科学研究所","独脚金内酯； 分蘖； 侧芽； 信号转导； 矮化"
"28","31530004","1.乙烯调控水稻非生物胁迫反应的机制研究","2020","重点项目","C0206","C0206","重点项目","张劲松","273.0","2015","2020","中国科学院遗传与发育生物学研究所","乙烯； 机制； 水稻； 盐胁迫； 信号转导"
"29","31700237","1.拟南芥二胺氧化酶应答生长素和调控侧根发育的分子机理","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","屈娅娜","24.0","2017","2020","南京农业大学","多胺； 侧根； 生长素； 信号转导"
"30","31700242","2.BSKs家族蛋白在油菜素内酯和天然免疫信号交叉互作中的作用机制研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","张宝文","24.0","2017","2020","河北师范大学","油菜素内脂； BSKs； 交叉互作； 天然免疫反应； 信号转导"
"31","31700239","3.生长素正调控乙烯信号途径核心转录因子EIN3的分子机制研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","王益川","26.0","2017","2020","南方科技大学","乙烯； 信号交叉； 基因表达调控； 生长素"
"32","31700244","4.蒺藜苜蓿株高性状的分子调节机理研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","赵宝林","24.0","2017","2020","中国科学院西双版纳热带植物园","分子机制； 细胞伸长； 蒺藜苜蓿； 育种； 矮化"
"33","31700243","5.ABA调控NUA参与SUMO化修饰的机制研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","崔晓娜","24.0","2017","2020","河南农业大学","脱落酸； NUA； 拟南芥； 信号转导； SUMO化修饰"
"34","31700238","6.拟南芥中三个生长素糖基转移酶的功能研究及相互关系解析","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","张桂芝","24.0","2017","2020","临沂大学","代谢； 基因表达调控； 形态建成； 生长素； 信号转导"
"35","31700236","7.植物激素乙烯调控自噬发生的机制研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","陈亮","26.0","2017","2020","华南农业大学","乙烯； 自噬； 基因表达调控； 转录因子； 抗逆"
"36","31700240","8.OsSTLs介导独脚金内酯运输调控水稻株型的遗传和分子机制","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","梁越洋","25.0","2017","2020","四川农业大学","运输； 独角金内酯； 水稻； OsSTL； 株型"
"37","31700241","9.拟南芥锌指转录因子SRG1在植物免疫中介导一氧化氮调控转录的机制研究","2020","青年科学基金项目","C0206","C0206","青年科学基金项目","潘巧娜","24.0","2017","2020","江苏师范大学","植物抗病性； 基因表达调控； 亚硝基化修饰； 信号转导； 一氧化氮"
"38","31660072","1.植物激素对南方红豆杉种子休眠的分子调控途径","2020","地区科学基金项目","C0206","C0206","地区科学基金项目","张艳杰","40.0","2016","2020","江西师范大学","南方红豆杉； 休眠； 种子； 激素"
"39","31770308","1.UBP12和13在BR和RGF1调节的根的发育中的作用机制研究","2021","面上项目","C0206","C0206","面上项目","孙玉","60.0","2017","2021","河北师范大学","油菜素内脂； UBP12/13； RGF1； 根生长发育； 信号转导"
"40","31770303","2.番茄转录因子SlTOE1调控茉莉酸介导的抗逆反应和番茄产量形成的机理研究","2021","面上项目","C0206","C0206","面上项目","翟庆哲","60.0","2017","2021","中国科学院遗传与发育生物学研究所","番茄； 产量形成； 转录因子； 茉莉酸； 防卫反应"
"41","31770305","3.ARF18介导的生长素信号和侧根发生的分子机理","2021","面上项目","C0206","C0206","面上项目","田会玉","60.0","2017","2021","山东大学","侧根； 生长素； 侧生器官发生"
"42","31770304","4.植物激素乙烯与光协同调控叶绿体发育的分子机理","2021","面上项目","C0206","C0206","面上项目","钟上威","60.0","2017","2021","北京大学","乙烯； 基因表达调控； 信号转导； 叶绿体发育； 光信号通路"
"43","31770302","5.AKL1连接的乙烯与细胞分裂素响应的机理","2021","面上项目","C0206","C0206","面上项目","文啟光","60.0","2017","2021","中国科学院分子植物科学卓越创新中心","信号交叉； 信号整合； 协同； 调控网络； 信号转导"
"44","31800232","1.茉莉素调控β-D-葡聚糖介导的水稻褐飞虱抗性的分子机理","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","戴阳朔","25.0","2018","2021","中山大学","转录因子OsMYC2； β-D-葡聚糖合成； 茉莉素； 抗虫； 褐飞虱抗性"
"45","31800223","2.细胞分裂素介导的拟南芥对灰霉菌的抗性反应机制","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","常玲","25.0","2018","2021","湖北大学","细胞分裂素； 植物抗性； 腐生型病原菌； 真菌； 植物激素"
"46","31800230","3.番茄转运蛋白SlJAT1调控茉莉酸信号转导途径的机制研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","李清清","24.0","2018","2021","山东农业大学","转运蛋白； 番茄； 茉莉酸异亮氨酸； 茉莉酸； 信号转导"
"47","31800228","4.去泛素化酶UBP12/13通过调控ESCRTs关键组分VPS23参与ABA信号通路的研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","于菲菲","28.0","2018","2021","中国科学院遗传与发育生物学研究所","脱落酸； 蛋白质降解； 去泛素化酶； 泛素化修饰； 信号转导"
"48","31800234","5.拟南芥ABFs转录因子介导ABA调控根可塑性生长的分子机理","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","高珊","25.0","2018","2021","齐鲁师范学院","脱落酸； 基因表达调控； 根； 生长素； ABFs"
"49","31800233","6.转录因子K1介导JA信号通路调控拟南芥花粉生长发育的分子机制研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","康二芳","27.0","2018","2021","河北师范大学","拟南芥； 转录因子； 茉莉酸； 信号转导； 花粉"
"50","31800208","7.番茄类受体激酶WIN1调控系统素识别和信号转导的分子机制研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","刘子妍","24.0","2018","2021","中国科学院遗传与发育生物学研究所","类受体激酶； 系统素； 信号传导； 茉莉酸； 防卫反应"
"51","31800235","8.拟南芥EPP2介导光信号与生长素信号的机理研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","淮俊玲","25.0","2018","2021","中国科学院植物研究所","光形态建成； 信号网络； 基因表达调控； 生长素； 信号转导"
"52","31800229","9.IAA3及PIFs整合光与生长素通路调控拟南芥下胚轴伸长的分子机制研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","杨琰","28.0","2018","2021","南方科技大学","下胚轴伸长； 生长素； 信号转导； 光"
"53","31800231","10.乙烯信号转导通路中关键调控元件EBF1/2的蛋白降解机制研究","2021","青年科学基金项目","C0206","C0206","青年科学基金项目","晋莲","24.0","2018","2021","南方科技大学","EBF1/2； 乙烯； 信号转导； 泛素化-26S蛋白酶体降解"
