index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"27","31560171","3.巴音布鲁克天鹅湖高寒湿地土壤有机碳库及其稳定性研究","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","贾宏涛","40.0","2015","2019","新疆农业大学","高寒湿地； 稳定性； 碳库； 土壤有机碳； 碳循环"
"28","31560174","4.大针茅草原割草场退化演替过程中土壤有机碳形成和稳定机制","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","清华","40.0","2015","2019","内蒙古大学","刈割； 生物标志物； 大针茅草原； 土壤碳库稳定性"
"29","31560170","5.不同耕作方式下民勤绿洲区土壤有机碳的稳定性及风蚀效应","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","王军强","40.0","2015","2019","甘肃省农业工程技术研究院","耕作方式； 有机碳稳定性； 民勤绿洲； 风蚀"
"30","31560169","6.棉粕降低绿洲盐渍化土壤盐害机理研究","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","王开勇","40.0","2015","2019","石河子大学","土壤改良； 棉粕； 土壤团聚体； 盐渍化土壤"
"31","31560166","7.覆盖作物对科尔沁地区土壤生态平衡的影响及作物间氮养分吸收转移机理的研究","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","昭日格图","40.0","2015","2019","内蒙古民族大学","土壤养分平衡； 氮循环； 土壤肥力"
"32","31560168","8.鄱阳湖流域不同林龄森林土壤碳排放对氮沉降的响应及机制","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","鲁顺保","40.0","2015","2019","江西师范大学","凋落物分解； 碳循环； 土壤有机质； 氮循环"
"33","31560175","9.农田土壤微生态系统对当归产出性能影响机理的研究","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","郭凤霞","40.0","2015","2019","甘肃农业大学","产出性能； 土壤微生态系统； 根系生物量； 影响机理； 当归"
"34","31560167","10.逆向演替与冻融作用耦合对高寒草地土壤有机碳的影响机制研究","2019","地区科学基金项目","C0311","C0311","地区科学基金项目","魏卫东","40.0","2015","2019","青海大学","高寒草地； 逆向演替； 有机碳； 耦合； 冻融作用"
"35","31670528","1.土壤团聚体有机质周转过程中碳、氮动态研究","2020","面上项目","C0311","C0311","面上项目","刘毅","63.0","2016","2020","中国科学院武汉植物园","碳/氮动态； 土壤团聚体； 稳定同位素； 土壤有机质"
"36","31670527","2.土壤动物对农田黑土腐殖物质形成与结构特征的影响","2020","面上项目","C0311","C0311","面上项目","董炜华","62.0","2016","2020","长春师范大学","结构； 腐殖物质； 形成； 农田黑土； 土壤动物"
"37","31870499","3.不同放牧强度下南疆昆仑山草地生态系统N2O产生和排放的机理研究","2020","面上项目","C0311","C0311","面上项目","高霄鹏","25.0","2018","2020","中国科学院新疆生态与地理研究所","放牧； 微生物活性； 氧化亚氮； 碳循环； 氮循环"
"38","31670529","4.外源氮输入对典型喀斯特草地生态系统碳固定的影响","2020","面上项目","C0311","C0311","面上项目","张伟","62.0","2016","2020","中国科学院亚热带农业生态研究所","氮限制； 氮沉降； 共生固氮； 碳固定； 喀斯特生态系统"
"39","31670524","5.增氮与改变降水条件下草原土壤微生物群落对植物多样性与植物种特异性的响应","2020","面上项目","C0311","C0311","面上项目","邢福","62.0","2016","2020","东北师范大学","多样性指数； 真菌/细菌比值； 微生物群落结构； 微生物多样性； 微生物生物量"
"40","31670525","6.木本植物对土壤碳氮矿化的根际激发效应及其影响机制","2020","面上项目","C0311","C0311","面上项目","朱彪","63.0","2016","2020","北京大学","根际； 激发效应； 氮矿化； 土壤有机质； 根系分泌物"
"41","31670526","7.岷江流域海拔梯度上土壤动物对凋落叶腐殖化的作用","2020","面上项目","C0311","C0311","面上项目","吴福忠","62.0","2016","2020","福建师范大学","土壤碳吸存； 凋落物腐殖化； 海拔梯度； 土壤有机质； 土壤动物"
"42","31700457","1.西双版纳热带雨林植物群落构建的驱动因素探索：基于植物-土壤生物相互作用的研究","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","Sandhya Mishra","25.0","2017","2020","中国科学院西双版纳热带植物园","土壤微生物区系； 植被动态； 微生物群落结构； 土壤植物反馈； 土壤生物群"
"43","31700458","2.根际分泌物驱动土壤有机质周转的微生物控制机制研究","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","张月玲","23.0","2017","2020","中国农业科学院农业资源与农业区划研究所","激发效应； 微生物群落； 根系分泌物； 土壤有机质周转； 固体核磁共振"
"44","31700447","3.土壤C/N对蚯蚓氮矿化效应的调控机制研究","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","吕美蓉","20.0","2017","2020","山东省科学院","土壤微生物； 矿化贡献率； 土壤动物"
"45","31700450","4.植物-菌根真菌反馈驱动南亚热带森林演替的机制","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","廖慧璇","25.0","2017","2020","中山大学","优势植物； 微生物群落动态； 菌根真菌； 磷限制； 森林演替"
"46","31700460","5.本地种入侵对天山高寒草原土壤有机碳的影响","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","柳妍妍","24.0","2017","2020","中国科学院新疆生态与地理研究所","土壤深度； 凋落物分解； 碳循环； 土壤有机质"
"47","31700449","6.氮沉降增加和放牧对松嫩草甸草原土壤呼吸空间异质性的影响及驱动机制","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","史宝库","26.0","2017","2020","东北师范大学","空间异质性； 土壤呼吸； 碳循环； 土壤有机质； 全球变化"
"48","31700453","7.青藏高原植被根系对气候变化的响应及其对土壤碳动态的影响","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","王鹏","24.0","2017","2020","南京农业大学","土壤碳库； 凋落物分解； 菌根真菌； 根系生物量； 根系周转"
"49","31700454","8.春季休牧对三江源区高寒草甸“植物-土壤-微生物”碳氮磷化学计量特征的影响机理","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","王晓丽","24.0","2017","2020","青海大学","三江源区高寒草甸； 春季休牧； 植物-土壤-微生物； 生态计量化学； 微生物固持"
"50","31700455","9.中国典型农田土壤有机碳周转的区域格局与主导因素","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","冯文婷","26.0","2017","2020","中国农业科学院农业资源与农业区划研究所","碳循环； 同位素示踪； 土壤有机质； 土壤有机碳周转； 施肥"
"51","31700461","10.丹江口库区退耕还林下微生物周转土壤有机磷特征及潜在的环境效应","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","冯娇","24.0","2017","2020","中国科学院武汉植物园","元素迁移和固持； 磷循环； 土壤有机质； 土壤团聚体； 养分循环"
"52","31700448","11.昆虫取食对青藏高原高寒生态系统植物-土壤反馈作用的影响","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","杨强","25.0","2017","2020","兰州大学","植物-土壤反馈； 菌根真菌； 土壤生物； 根际微生物； 地上-地下耦联"
"53","31700459","12.典型喀斯特峰丛洼地植被恢复对土壤碳固定的影响及其机制","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","刘淑娟","25.0","2017","2020","佛山科学技术学院","峰丛洼地； 碳循环； 土壤有机质； 喀斯特； 养分循环"
"54","31700451","13.气候变暖背景下根系分泌物对青藏高原高寒草甸土壤有机碳动态的影响","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","侯彦会","26.0","2017","2020","北京大学","土壤微生物； 碳循环； 土壤有机质； 根系分泌物； 气候变暖"
"55","31700456","14.氮沉降对森林土壤动物在碳周转中作用及与生境关系的调控研究","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","崔洋","24.0","2017","2020","河南大学","凋落物分解； 多样性； 土壤有机碳； 微宇宙实验； 土壤动物"
"56","31700462","15.中亚热带天然林转换为人工林短期/长期影响下土壤团聚体有机碳转化特征及微生物学机制","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","赵汝东","26.0","2017","2020","中国科学院武汉植物园","土壤微生物； 土地利用变化； 土壤有机质； 土壤团聚体； 有机碳转化"
"57","31700452","16.外源-土著菌谱系距离对腐秆菌在土壤中定殖及促腐的影响机制","2020","青年科学基金项目","C0311","C0311","青年科学基金项目","马超","25.0","2017","2020","安徽农业大学","凋落物分解； 微生物群落结构； 谱系距离； 腐秆菌； 菌株定殖"
"58","31660156","1.喀斯特高钙生境中AM真菌对土壤稳定性有机碳的调控与储存","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","何跃军","39.0","2016","2020","贵州大学","菌根真菌； 土壤养分平衡； 喀斯特生态系统； 碳转移"
"59","31660160","2.青藏高原东缘高寒草甸土壤氮矿化和硝化速率驱动因子研究","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","张世虎","39.0","2016","2020","西北师范大学","矿化作用； 硝化作用； 环境因子"
"60","31660159","3.地下滴灌对干旱区苜蓿接种根瘤菌定殖、结瘤和固氮效应的影响及其应用基础研究","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","罗明","39.0","2016","2020","新疆农业大学","微生物群落动态； 微生物群落结构； 固氮根瘤菌"
"61","31660157","4.荒漠草原群落中不同生态位植物根系分泌物的根际效应及其有效组分的筛选","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","高雪峰","39.0","2016","2020","内蒙古师范大学","根际效应； 荒漠草原； 根系分泌物； 微生物多样性"
"62","31660158","5.农田土壤微生态对甘肃贝母物候及生物量积累分配影响机理的研究","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","陈垣","37.0","2016","2020","甘肃农业大学","生物量积累分配； 物候； 甘肃贝母； 影响机理； 土壤微生态"
"63","31660155","6.西藏北部高寒草甸土壤线虫群落对气候变化的响应","2020","地区科学基金项目","C0311","C0311","地区科学基金项目","薛会英","39.0","2016","2020","西藏农牧学院","高寒草甸； 土壤线虫； 生物多样性； 群落结构； 全球变化"
"64","31770557","1.高寒草地不同层次土壤碳周转及其调控因素","2021","面上项目","C0311","C0311","面上项目","陈蕾伊","63.0","2017","2021","中国科学院植物研究所","土壤深度； 碳循环； 土壤有机质； 土壤团聚体"
"65","31770558","2.氮素富集条件下植物-土壤-微生物交互作用对高寒草甸土壤有机碳动态的调控机制","2021","面上项目","C0311","C0311","面上项目","程淑兰","60.0","2017","2021","中国科学院大学","土壤呼吸； 激发效应； 微生物群落结构； 土壤有机质分解； 微生物生物量"
"66","31770562","3.秦岭河岸带森林的土壤碳氮循环关键过程及其耦合关系对氮磷输入增加的响应","2021","面上项目","C0311","C0311","面上项目","张克荣","62.0","2017","2021","中国科学院武汉植物园","土壤微生物； 碳循环； 河岸带森林； 氮磷添加； 氮循环"
"67","31770561","4.极旱荒漠灌丛土壤共生真菌物种多样性及其生态响应研究","2021","面上项目","C0311","C0311","面上项目","贺学礼","63.0","2017","2021","河北大学","微生物群落动态； 菌根真菌； 生物地理格局； 极旱荒漠灌丛； 微生物多样性"
"68","31770559","5.常绿阔叶林演替过程中凋落物和根系对土壤有机碳累积的影响及其机制","2021","面上项目","C0311","C0311","面上项目","周旭辉","60.0","2017","2021","华东师范大学","凋落物分解； 根系； 碳循环； 土壤有机质； 土壤团聚体"
"69","31770556","6.减量施氮与间作大豆对甜玉米土壤丛枝菌根真菌与氮转化微生物互作关系影响的机理","2021","面上项目","C0311","C0311","面上项目","王建武","61.0","2017","2021","华南农业大学","华南地区； 菌根真菌； 微生物群落结构； 土壤氮循环关键过程； 甜玉米大豆间作"
"70","31770563","7.土地利用变化背景下凋落物分解与微生物群落之间相互作用机制的研究","2021","面上项目","C0311","C0311","面上项目","程晓莉","62.0","2017","2021","中国科学院武汉植物园","凋落物分解； 微生物群落组成； 酶活性； 生态计量化学； 土地利用变化"
"71","31770560","8.土壤微生物多样性对氮磷养分添加响应及与生态系统功能关系","2021","面上项目","C0311","C0311","面上项目","田静","65.0","2017","2021","中国农业大学","微生物群落结构； 磷； 微生物多样性； 生态系统功能； 氮"
"72","31800438","1.暖温带落叶阔叶林下丛枝菌根真菌群落结构与功能对氮沉降的响应机制","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","史楠楠","26.0","2018","2021","河南大学","氮沉降； 菌根真菌； 气候变化； 功能； 群落结构"
"73","31800439","2.南亚热带森林土壤微食物网结构及关键功能对典型区域环境变化的响应机制","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","何聃","27.0","2018","2021","广东省科学院微生物研究所","真菌/细菌比值； 土壤呼吸； 土壤微生物区系； 土壤有机质分解； 土壤微食物网"
"74","31800443","3.重金属污染对生态系统氮循环关键过程的影响及其机制研究","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","黄晶心","27.0","2018","2021","云南师范大学","凋落物分解； 生态系统过程； 氮循环； 土壤重金属污染； 生物固氮"
"75","31800437","4.氮磷添加对青藏高原高寒草甸土壤有机碳库的影响及微生物调控机制","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","袁霞","25.0","2018","2021","北京大学","高寒草甸； 微生物群落结构； 土壤有机碳； 养分添加； 微生物生物量"
"76","31800441","5.喀斯特植被恢复过程中细根分泌物缓解土壤氮磷养分限制的机制","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","潘复静","25.0","2018","2021","桂林理工大学","根际效应； 根系分泌物； 喀斯特； 氮磷养分限制； 植被恢复"
"77","31800442","6.极端干旱玉米的冠状根复水后粗型一级侧根产生及其功能调控的机制研究","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","王志远","28.0","2018","2021","云南省农业科学院","养分利用效率； 土壤水分； 根系构型； 根系深度； 弹性恢复"
"78","31800440","7.基于示踪技术的土壤微食物网对长期秸秆还田潮土有机碳影响的研究","2021","青年科学基金项目","C0311","C0311","青年科学基金项目","张靖楠","27.0","2018","2021","郑州大学","土壤微生物； 秸秆还田； 稳定同位素标记； 线虫群落； 土壤食物网"
"79","31760167","1.生物炭-有机肥堆肥对旱地红壤CH4和N2O通量的影响及微生物学机制","2021","地区科学基金项目","C0311","C0311","地区科学基金项目","袁颖红","36.0","2017","2021","南昌工程学院","微生物学机制； 生物炭-有机肥堆肥； 碳循环； CH4和N2O； 氮循环"
"80","31760168","2.荒漠胡杨林“盐肥岛效应”下的土壤呼吸及养分盐分协同调控机制","2021","地区科学基金项目","C0311","C0311","地区科学基金项目","何学敏","40.0","2017","2021","新疆大学","元素迁移和固持； 凋落物分解； 土壤微生物群落； 土壤酶； 盐肥岛"
"81","31760166","3.铜矿尾砂库胡枝子根际微生物群落结构及其对重金属的分子响应","2021","地区科学基金项目","C0311","C0311","地区科学基金项目","孙小艳","40.0","2017","2021","江西省科学院","微生物群落动态； 重金属； 铜矿尾砂； 胡枝子； 微生物功能基因组"
"82","31760169","4.内蒙古白桦根际微生物和功能基因的分布格局及对环境条件变化的响应机制","2021","地区科学基金项目","C0311","C0311","地区科学基金项目","李敏","37.0","2017","2021","内蒙古师范大学","功能基因； 菌根真菌； 高通量测序； 群落分布格局； 微生物多样性"
